osmid,y,x,highway,street_count,railway,geometry
195720654,-34.6144714,-58.3845571,traffic_signals,4,,POINT (-58.3845571 -34.6144714)
195720676,-34.6121428,-58.3847755,traffic_signals,4,,POINT (-58.3847755 -34.6121428)
195720691,-34.610996,-58.3848243,traffic_signals,4,,POINT (-58.3848243 -34.610996)
195720708,-34.6109,-58.3833736,traffic_signals,4,,POINT (-58.3833736 -34.6109)
195720727,-34.612023,-58.3833183,traffic_signals,4,,POINT (-58.3833183 -34.612023)
195720746,-34.6143782,-58.3831184,traffic_signals,4,,POINT (-58.3831184 -34.6143782)
195720762,-34.6153739,-58.3830683,traffic_signals,4,,POINT (-58.3830683 -34.6153739)
195720775,-34.6165253,-58.3830698,traffic_signals,4,,POINT (-58.3830698 -34.6165253)
195720784,-34.6185685,-58.3829953,traffic_signals,4,,POINT (-58.3829953 -34.6185685)
195720795,-34.6197516,-58.3829893,traffic_signals,4,,POINT (-58.3829893 -34.6197516)
195720811,-34.6209879,-58.382973,traffic_signals,4,,POINT (-58.382973 -34.6209879)
195720875,-34.6074324,-58.3835248,traffic_signals,4,,POINT (-58.3835248 -34.6074324)
195720889,-34.6075249,-58.3849301,traffic_signals,4,,POINT (-58.3849301 -34.6075249)
195720904,-34.6062309,-58.3835956,traffic_signals,4,,POINT (-58.3835956 -34.6062309)
195720920,-34.6086807,-58.3848813,,4,,POINT (-58.3848813 -34.6086807)
195720936,-34.6085663,-58.3834673,,4,,POINT (-58.3834673 -34.6085663)
195720954,-34.6092846,-58.3848516,traffic_signals,4,,POINT (-58.3848516 -34.6092846)
195720994,-34.6049684,-58.3817804,traffic_signals,4,,POINT (-58.3817804 -34.6049684)
195721010,-34.6073139,-58.3816413,traffic_signals,4,,POINT (-58.3816413 -34.6073139)
195721092,-34.6012816,-58.3796028,traffic_signals,4,,POINT (-58.3796028 -34.6012816)
195721117,-34.5989852,-58.3797508,traffic_signals,4,,POINT (-58.3797508 -34.5989852)
195721138,-34.5977064,-58.3798452,traffic_signals,4,,POINT (-58.3798452 -34.5977064)
195721154,-34.5965053,-58.379909,traffic_signals,4,,POINT (-58.379909 -34.5965053)
195721185,-34.594109,-58.3800304,traffic_signals,4,,POINT (-58.3800304 -34.594109)
195721212,-34.5976347,-58.3783657,traffic_signals,4,,POINT (-58.3783657 -34.5976347)
195721232,-34.5975838,-58.3769079,traffic_signals,4,,POINT (-58.3769079 -34.5975838)
195721258,-34.5987837,-58.3768504,traffic_signals,4,,POINT (-58.3768504 -34.5987837)
195721278,-34.601125,-58.3767559,traffic_signals,4,,POINT (-58.3767559 -34.601125)
195721312,-34.6034002,-58.3766684,traffic_signals,4,,POINT (-58.3766684 -34.6034002)
195721339,-34.6034818,-58.378084,traffic_signals,4,,POINT (-58.378084 -34.6034818)
195721363,-34.6047357,-58.3780137,traffic_signals,4,,POINT (-58.3780137 -34.6047357)
195721388,-34.6046497,-58.3765859,,4,,POINT (-58.3765859 -34.6046497)
195721425,-34.6044583,-58.3737941,,4,,POINT (-58.3737941 -34.6044583)
195721516,-34.6043522,-58.3724019,,4,,POINT (-58.3724019 -34.6043522)
195721531,-34.6056075,-58.3737278,,4,,POINT (-58.3737278 -34.6056075)
195721560,-34.606758,-58.373651,,4,,POINT (-58.373651 -34.606758)
195721597,-34.6066639,-58.3722555,,4,,POINT (-58.3722555 -34.6066639)
195721618,-34.6065675,-58.3708851,,4,,POINT (-58.3708851 -34.6065675)
195721632,-34.6042381,-58.371016,,4,,POINT (-58.371016 -34.6042381)
195721650,-34.603061,-58.3710891,traffic_signals,4,,POINT (-58.3710891 -34.603061)
195721657,-34.6093885,-58.3777458,traffic_signals,4,,POINT (-58.3777458 -34.6093885)
195721678,-34.6094887,-58.379168,traffic_signals,4,,POINT (-58.379168 -34.6094887)
195721701,-34.601724,-58.388046,traffic_signals,4,,POINT (-58.388046 -34.601724)
195721716,-34.6016503,-58.3867154,traffic_signals,4,,POINT (-58.3867154 -34.6016503)
195721732,-34.5957637,-58.3884223,traffic_signals,4,,POINT (-58.3884223 -34.5957637)
195721748,-34.5957961,-58.389919,traffic_signals,4,,POINT (-58.389919 -34.5957961)
195721766,-34.595673,-58.3857538,traffic_signals,4,,POINT (-58.3857538 -34.595673)
195721788,-34.6014535,-58.3839076,traffic_signals,4,,POINT (-58.3839076 -34.6014535)
195721831,-34.6070421,-58.3778613,,4,,POINT (-58.3778613 -34.6070421)
195721845,-34.6071524,-58.3792856,traffic_signals,4,,POINT (-58.3792856 -34.6071524)
195721912,-34.6048628,-58.3794066,traffic_signals,6,,POINT (-58.3794066 -34.6048628)
195721930,-34.6035728,-58.3794745,traffic_signals,4,,POINT (-58.3794745 -34.6035728)
195721948,-34.6082923,-58.3792228,traffic_signals,4,,POINT (-58.3792228 -34.6082923)
195721964,-34.6081973,-58.3778104,,4,,POINT (-58.3778104 -34.6081973)
195721977,-34.6087973,-58.3777839,traffic_signals,4,,POINT (-58.3777839 -34.6087973)
195721990,-34.6088871,-58.3791893,traffic_signals,4,,POINT (-58.3791893 -34.6088871)
195722009,-34.5955844,-58.3843022,traffic_signals,4,,POINT (-58.3843022 -34.5955844)
195722029,-34.5957252,-58.387153,traffic_signals,4,,POINT (-58.387153 -34.5957252)
195722055,-34.5972211,-58.3897972,traffic_signals,4,,POINT (-58.3897972 -34.5972211)
195722071,-34.5899661,-58.3879202,traffic_signals,4,,POINT (-58.3879202 -34.5899661)
195722082,-34.5908129,-58.3889268,traffic_signals,4,,POINT (-58.3889268 -34.5908129)
195722103,-34.596762,-58.3822927,traffic_signals,4,,POINT (-58.3822927 -34.596762)
195722127,-34.5967182,-58.3818444,traffic_signals,4,,POINT (-58.3818444 -34.5967182)
195722136,-34.5978993,-58.3821697,traffic_signals,4,,POINT (-58.3821697 -34.5978993)
195722154,-34.597863,-58.3817084,traffic_signals,4,,POINT (-58.3817084 -34.597863)
195722177,-34.5990367,-58.3816445,traffic_signals,4,,POINT (-58.3816445 -34.5990367)
195722195,-34.5990497,-58.3821111,traffic_signals,4,,POINT (-58.3821111 -34.5990497)
195722209,-34.6013903,-58.3819753,traffic_signals,4,,POINT (-58.3819753 -34.6013903)
195722232,-34.6013709,-58.3815163,traffic_signals,4,,POINT (-58.3815163 -34.6013709)
195722252,-34.6004173,-58.3839745,traffic_signals,4,,POINT (-58.3839745 -34.6004173)
195722267,-34.602554,-58.3819157,traffic_signals,4,,POINT (-58.3819157 -34.602554)
195722284,-34.608418,-58.3815829,traffic_signals,4,,POINT (-58.3815829 -34.608418)
195722307,-34.6083972,-58.3811209,traffic_signals,4,,POINT (-58.3811209 -34.6083972)
195722327,-34.6090391,-58.3810893,traffic_signals,4,,POINT (-58.3810893 -34.6090391)
195722351,-34.6096748,-58.3815181,traffic_signals,4,,POINT (-58.3815181 -34.6096748)
195722373,-34.6096451,-58.381056,traffic_signals,4,,POINT (-58.381056 -34.6096451)
195722446,-34.5984722,-58.3897252,traffic_signals,4,,POINT (-58.3897252 -34.5984722)
195722469,-34.5994653,-58.3896765,,4,,POINT (-58.3896765 -34.5994653)
195722490,-34.6007133,-58.3896093,traffic_signals,4,,POINT (-58.3896093 -34.6007133)
195722513,-34.6018105,-58.3895469,traffic_signals,4,,POINT (-58.3895469 -34.6018105)
195722531,-34.6030059,-58.3894795,traffic_signals,4,,POINT (-58.3894795 -34.6030059)
195722577,-34.6078063,-58.3892779,traffic_signals,4,,POINT (-58.3892779 -34.6078063)
195722597,-34.6077015,-58.3877396,traffic_signals,4,,POINT (-58.3877396 -34.6077015)
195722623,-34.6076041,-58.3863251,traffic_signals,4,,POINT (-58.3863251 -34.6076041)
195722645,-34.6072796,-58.3811783,traffic_signals,4,,POINT (-58.3811783 -34.6072796)
195722670,-34.5954239,-58.3985122,traffic_signals,4,,POINT (-58.3985122 -34.5954239)
195722693,-34.5911489,-58.3967322,traffic_signals,4,,POINT (-58.3967322 -34.5911489)
195722715,-34.5982893,-58.3990339,traffic_signals,4,,POINT (-58.3990339 -34.5982893)
195722743,-34.619555,-58.3959443,,4,,POINT (-58.3959443 -34.619555)
195722758,-34.6098107,-58.4004712,traffic_signals,4,,POINT (-58.4004712 -34.6098107)
195722778,-34.6094829,-58.3962935,traffic_signals,4,,POINT (-58.3962935 -34.6094829)
195722792,-34.6087734,-58.3862803,,4,,POINT (-58.3862803 -34.6087734)
195722804,-34.6183702,-58.3959883,traffic_signals,4,,POINT (-58.3959883 -34.6183702)
195722817,-34.6110822,-58.3861622,,4,,POINT (-58.3861622 -34.6110822)
195722827,-34.6099516,-58.3862337,traffic_signals,4,,POINT (-58.3862337 -34.6099516)
195722848,-34.6136194,-58.3889614,traffic_signals,4,,POINT (-58.3889614 -34.6136194)
195722871,-34.6135237,-58.387521,traffic_signals,4,,POINT (-58.387521 -34.6135237)
195722892,-34.6091824,-58.3834444,traffic_signals,4,,POINT (-58.3834444 -34.6091824)
195722901,-34.60985,-58.3848286,traffic_signals,4,,POINT (-58.3848286 -34.60985)
195722924,-34.6097521,-58.3834195,traffic_signals,4,,POINT (-58.3834195 -34.6097521)
195722945,-34.609375,-58.3862567,traffic_signals,4,,POINT (-58.3862567 -34.609375)
195722965,-34.6130901,-58.3813599,traffic_signals,4,,POINT (-58.3813599 -34.6130901)
195722988,-34.6130558,-58.3808923,traffic_signals,4,,POINT (-58.3808923 -34.6130558)
195723014,-34.6107891,-58.3814679,traffic_signals,4,,POINT (-58.3814679 -34.6107891)
195723052,-34.6142423,-58.3812761,traffic_signals,4,,POINT (-58.3812761 -34.6142423)
195723068,-34.6164552,-58.3811779,traffic_signals,4,,POINT (-58.3811779 -34.6164552)
195723088,-34.6164358,-58.3807352,,4,,POINT (-58.3807352 -34.6164358)
195723103,-34.6176353,-58.3811279,traffic_signals,4,,POINT (-58.3811279 -34.6176353)
195723121,-34.6176275,-58.380676,traffic_signals,4,,POINT (-58.380676 -34.6176275)
195723138,-34.6227192,-58.3914961,traffic_signals,4,,POINT (-58.3914961 -34.6227192)
195723156,-34.6235403,-58.4004356,traffic_signals,4,,POINT (-58.4004356 -34.6235403)
195723173,-34.6196842,-58.3999466,traffic_signals,4,,POINT (-58.3999466 -34.6196842)
195723188,-34.619725,-58.4008989,traffic_signals,4,,POINT (-58.4008989 -34.619725)
195723209,-34.6209636,-58.4008,traffic_signals,4,,POINT (-58.4008 -34.6209636)
195723224,-34.6176387,-58.4010839,,4,,POINT (-58.4010839 -34.6176387)
195723241,-34.6165535,-58.4011916,traffic_signals,4,,POINT (-58.4011916 -34.6165535)
195723259,-34.6162888,-58.3991442,traffic_signals,4,,POINT (-58.3991442 -34.6162888)
195723268,-34.6174375,-58.3990679,,4,,POINT (-58.3990679 -34.6174375)
195723278,-34.6154465,-58.4028878,traffic_signals,4,,POINT (-58.4028878 -34.6154465)
195723292,-34.616737,-58.4027026,traffic_signals,4,,POINT (-58.4027026 -34.616737)
195723314,-34.6132531,-58.4014595,traffic_signals,4,,POINT (-58.4014595 -34.6132531)
195723329,-34.6122803,-58.4032492,traffic_signals,4,,POINT (-58.4032492 -34.6122803)
195723344,-34.6125022,-58.4069286,traffic_signals,4,,POINT (-58.4069286 -34.6125022)
195723362,-34.6174455,-58.4054662,traffic_signals,4,,POINT (-58.4054662 -34.6174455)
195723374,-34.6060082,-58.4212995,traffic_signals,4,,POINT (-58.4212995 -34.6060082)
195723391,-34.6166653,-58.4198842,traffic_signals,4,,POINT (-58.4198842 -34.6166653)
195723406,-34.6227055,-58.4192384,traffic_signals,4,,POINT (-58.4192384 -34.6227055)
195723424,-34.6210835,-58.4180768,traffic_signals,4,,POINT (-58.4180768 -34.6210835)
195723441,-34.6208466,-58.4151018,traffic_signals,4,,POINT (-58.4151018 -34.6208466)
195723457,-34.6207389,-58.4138311,traffic_signals,4,,POINT (-58.4138311 -34.6207389)
195723480,-34.619404,-58.4126482,,4,,POINT (-58.4126482 -34.619404)
195723496,-34.6180805,-58.4126932,,4,,POINT (-58.4126932 -34.6180805)
195723549,-34.6183753,-58.415345,traffic_signals,4,,POINT (-58.415345 -34.6183753)
195723559,-34.6185566,-58.4167294,traffic_signals,4,,POINT (-58.4167294 -34.6185566)
195723570,-34.6186653,-58.4182294,traffic_signals,4,,POINT (-58.4182294 -34.6186653)
195723583,-34.6199024,-58.4181681,traffic_signals,4,,POINT (-58.4181681 -34.6199024)
195723600,-34.6154464,-58.4127854,traffic_signals,4,,POINT (-58.4127854 -34.6154464)
195723611,-34.6156955,-58.4170251,traffic_signals,4,,POINT (-58.4170251 -34.6156955)
195723622,-34.6157863,-58.4184697,traffic_signals,4,,POINT (-58.4184697 -34.6157863)
195723626,-34.6228485,-58.4205108,traffic_signals,4,,POINT (-58.4205108 -34.6228485)
195723636,-34.6224457,-58.4163905,traffic_signals,4,,POINT (-58.4163905 -34.6224457)
195723656,-34.6225993,-58.417933,traffic_signals,4,,POINT (-58.417933 -34.6225993)
195723674,-34.619727,-58.4152167,traffic_signals,4,,POINT (-58.4152167 -34.619727)
195723692,-34.622079,-58.4136939,traffic_signals,4,,POINT (-58.4136939 -34.622079)
195723704,-34.619802,-58.4166298,traffic_signals,4,,POINT (-58.4166298 -34.619802)
195723710,-34.6172362,-58.4155339,traffic_signals,4,,POINT (-58.4155339 -34.6172362)
195723723,-34.6234876,-58.4262963,,4,,POINT (-58.4262963 -34.6234876)
195723741,-34.6233175,-58.424852,,4,,POINT (-58.424852 -34.6233175)
195723757,-34.6128188,-58.4191635,traffic_signals,4,,POINT (-58.4191635 -34.6128188)
195723776,-34.6124893,-58.4178357,traffic_signals,4,,POINT (-58.4178357 -34.6124893)
195723795,-34.6122265,-58.4167852,,4,,POINT (-58.4167852 -34.6122265)
195723812,-34.6111186,-58.4032791,traffic_signals,4,,POINT (-58.4032791 -34.6111186)
195723830,-34.6110081,-58.4016861,traffic_signals,4,,POINT (-58.4016861 -34.6110081)
195723848,-34.6086136,-58.4019137,traffic_signals,4,,POINT (-58.4019137 -34.6086136)
195723857,-34.6074614,-58.4019879,traffic_signals,4,,POINT (-58.4019879 -34.6074614)
195723870,-34.60626,-58.4020575,traffic_signals,4,,POINT (-58.4020575 -34.60626)
195723885,-34.599767,-58.4053018,,4,,POINT (-58.4053018 -34.599767)
195723904,-34.6007853,-58.4056414,,4,,POINT (-58.4056414 -34.6007853)
195723919,-34.600871,-58.4045068,traffic_signals,4,,POINT (-58.4045068 -34.600871)
195723939,-34.6010479,-58.4023778,traffic_signals,4,,POINT (-58.4023778 -34.6010479)
195723955,-34.6011583,-58.4009893,traffic_signals,4,,POINT (-58.4009893 -34.6011583)
195737973,-34.6090678,-58.3815516,traffic_signals,4,,POINT (-58.3815516 -34.6090678)
195737988,-34.5928164,-58.3865153,traffic_signals,4,,POINT (-58.3865153 -34.5928164)
195738007,-34.5928339,-58.3822384,,4,,POINT (-58.3822384 -34.5928339)
195738022,-34.5928363,-58.3819797,traffic_signals,4,,POINT (-58.3819797 -34.5928363)
195738038,-34.5942925,-58.3824955,,4,,POINT (-58.3824955 -34.5942925)
195738050,-34.5942235,-58.382042,traffic_signals,5,,POINT (-58.382042 -34.5942235)
195738083,-34.6032995,-58.3983591,traffic_signals,4,,POINT (-58.3983591 -34.6032995)
195738096,-34.6027492,-58.386645,traffic_signals,4,,POINT (-58.386645 -34.6027492)
195738108,-34.6026747,-58.3852116,traffic_signals,4,,POINT (-58.3852116 -34.6026747)
195738150,-34.5928525,-58.3800883,traffic_signals,4,,POINT (-58.3800883 -34.5928525)
195738167,-34.5928639,-58.3785932,,4,,POINT (-58.3785932 -34.5928639)
195738196,-34.5914774,-58.3860013,traffic_signals,4,,POINT (-58.3860013 -34.5914774)
195738211,-34.5928429,-58.3875543,traffic_signals,4,,POINT (-58.3875543 -34.5928429)
195738245,-34.6198599,-58.3858378,traffic_signals,4,,POINT (-58.3858378 -34.6198599)
195738282,-34.6187744,-58.3874224,traffic_signals,4,,POINT (-58.3874224 -34.6187744)
195754628,-34.6002691,-58.382034,traffic_signals,4,,POINT (-58.382034 -34.6002691)
195754643,-34.6011122,-58.3998055,traffic_signals,4,,POINT (-58.3998055 -34.6011122)
195754656,-34.601061,-58.3986065,traffic_signals,4,,POINT (-58.3986065 -34.601061)
195754686,-34.6049454,-58.3813081,traffic_signals,4,,POINT (-58.3813081 -34.6049454)
195754703,-34.6150225,-58.393201,traffic_signals,4,,POINT (-58.393201 -34.6150225)
195754716,-34.6009629,-58.4034416,traffic_signals,4,,POINT (-58.4034416 -34.6009629)
195754727,-34.6104059,-58.3749634,,3,,POINT (-58.3749634 -34.6104059)
195754732,-34.5969692,-58.4088632,traffic_signals,4,,POINT (-58.4088632 -34.5969692)
